"id","shape_leng","shape_area","adm3_es","adm3_pcode","adm2_es","adm2_pcode","adm1_es","adm1_pcode","point_x","point_y"
201,"1.64778945861","0.0515005540952","Santa Fé","PA050113","Chepigana","PA0501","Darién","PA05","-78.1455043466","8.68701416387"
202,"0.583937645233","0.0102545376015","Setegantí","PA050114","Chepigana","PA0501","Darién","PA05","-78.0885481655","8.26273295598"
203,"0.887782100581","0.0146611236028","Taimatí","PA050115","Chepigana","PA0501","Darién","PA05","-78.215521905","8.14061731051"
204,"1.97923095421","0.120815382395","Tucutí","PA050116","Chepigana","PA0501","Darién","PA05","-77.8571159026","7.77925426236"
205,"1.74055684324","0.0548785722252","Boca de Cupé","PA050201","Pinogana","PA0502","Darién","PA05","-77.6722145082","7.7943123028"
206,"0.713027887964","0.0112473008764","El Real de Santa María","PA050202","Pinogana","PA0502","Darién","PA05","-77.723474689","8.07631456041"
207,"1.29042611235","0.0747955468894","Kuna de Wargandí","PA050203","Pinogana","PA0502","Darién","PA05","-77.9624810952","8.9000341375"
208,"2.18755819761","0.0762504454654","Metetí","PA050204","Pinogana","PA0502","Darién","PA05","-77.9778938295","8.56846458"
209,"0.408706442865","0.0083332522111","Púcuro","PA050205","Pinogana","PA0502","Darién","PA05","-77.5075524588","8.01102823441"
210,"1.80327969374","0.0945756326662","Paya","PA050206","Pinogana","PA0502","Darién","PA05","-77.4358331941","7.82833448407"
211,"0.305040504578","0.0036060215475","Pinogana","PA050207","Pinogana","PA0502","Darién","PA05","-77.6558696326","8.1163931266"
212,"1.40989954125","0.0421780656019","Yape","PA050208","Pinogana","PA0502","Darién","PA05","-77.322128296","8.09766112123"
213,"0.948115990291","0.032699765474","Yaviza","PA050209","Pinogana","PA0502","Darién","PA05","-77.7554644359","8.21734822097"
214,"1.01414245043","0.0327132972449","Cirilo Guainora","PA060101","Cémaco","PA0601","Emberá","PA06","-77.519771576","8.16346214368"
215,"1.75252185672","0.123847060212","Lajas Blancas","PA060102","Cémaco","PA0601","Emberá","PA06","-77.7045398618","8.54294450364"
216,"1.29773263185","0.0804318399301","Manuel Ortega","PA060103","Cémaco","PA0601","Emberá","PA06","-77.4940260675","8.33258233041"
217,"1.26968949533","0.0632915071505","Jingurudó","PA060201","Sambú","PA0602","Emberá","PA06","-78.0670409526","7.76570370511"
218,"1.21799794101","0.0453259260997","Río Sábalo","PA060202","Sambú","PA0602","Emberá","PA06","-78.2169822282","7.90719521361"
219,"0.143811632206","0.00117631639048","Chitré","PA070101","Chitré","PA0701","Herrera","PA07","-80.4323624686","7.94879294296"
220,"0.247336499374","0.00262884550443","La Arena","PA070102","Chitré","PA0701","Herrera","PA07","-80.4767589032","7.95490084469"
221,"0.203991079305","0.000892883707789","Llano Bonito","PA070103","Chitré","PA0701","Herrera","PA07","-80.4041730363","7.98855614293"
222,"0.270289284676","0.00243724170183","Monagrillo","PA070104","Chitré","PA0701","Herrera","PA07","-80.4427461786","7.99594642949"
223,"0.152327688984","0.000647833847722","San Juan Bautista","PA070105","Chitré","PA0701","Herrera","PA07","-80.4065047374","7.96656887094"
224,"0.544964015197","0.0117822321344","Chepo","PA070201","Las Minas","PA0702","Herrera","PA07","-80.8293495361","7.64670040264"
225,"0.195225747804","0.00224055579186","Chumical","PA070202","Las Minas","PA0702","Herrera","PA07","-80.7483547632","7.81904676118"
226,"0.40114962044","0.00470616949093","El Toro","PA070203","Las Minas","PA0702","Herrera","PA07","-80.8837554945","7.73817428427"
227,"0.409717066207","0.00497024897444","Las Minas","PA070204","Las Minas","PA0702","Herrera","PA07","-80.745651245","7.76665026941"
228,"0.394854592709","0.00595178998479","Leones","PA070205","Las Minas","PA0702","Herrera","PA07","-80.8145241051","7.76045457161"
229,"0.412088379341","0.00750170540757","Quebrada del Rosario","PA070206","Las Minas","PA0702","Herrera","PA07","-80.7537848767","7.6880446662"
230,"0.184853740485","0.00158786488714","Capurí","PA070301","Los Pozos","PA0703","Herrera","PA07","-80.6580872199","7.70676493652"
231,"0.263363506625","0.00296186264746","El Calabacito","PA070302","Los Pozos","PA0703","Herrera","PA07","-80.6021553547","7.69032909632"
232,"0.268058280216","0.00300305558893","El Cedro","PA070303","Los Pozos","PA0703","Herrera","PA07","-80.6573162578","7.66318917221"
233,"0.257783221589","0.00201967868766","La Arena","PA070304","Los Pozos","PA0703","Herrera","PA07","-80.5994416702","7.72798905189"
234,"0.506622011229","0.0128728205829","La Pitalosa","PA070305","Los Pozos","PA0703","Herrera","PA07","-80.725690454","7.58956209777"
235,"0.31315600149","0.0027583453047","Los Cerritos","PA070306","Los Pozos","PA0703","Herrera","PA07","-80.6202645952","7.77395558678"
236,"0.299417853108","0.00322453682568","Los Cerros de Paja","PA070307","Los Pozos","PA0703","Herrera","PA07","-80.7008574219","7.68817868635"
237,"0.348776823934","0.00515943107143","Los Pozos","PA070308","Los Pozos","PA0703","Herrera","PA07","-80.6666665418","7.76696258458"
238,"0.545981518189","0.00819453067872","Cerro Largo","PA070401","Ocú","PA0704","Herrera","PA07","-80.8457821199","7.82483823919"
239,"0.368184243158","0.00553834020135","El Tijera","PA070402","Ocú","PA0704","Herrera","PA07","-80.9164528582","7.83201932256"
240,"0.335307658648","0.00495244555686","Llano Grande","PA070403","Ocú","PA0704","Herrera","PA07","-80.6956451672","7.95843113047"
241,"0.52672856599","0.00741773019691","Los Llanos","PA070404","Ocú","PA0704","Herrera","PA07","-80.8539711531","7.92184340591"
242,"0.699260574215","0.0136632654764","Ocú","PA070405","Ocú","PA0704","Herrera","PA07","-80.7715575597","7.91623287858"
243,"0.480567695188","0.00708282157703","Peñas Chatas","PA070406","Ocú","PA0704","Herrera","PA07","-80.771143855","8.02365307382"
244,"0.332332524487","0.00428609090563","Cabuya","PA070501","Parita","PA0705","Herrera","PA07","-80.647360624","8.00627237989"
245,"0.180676475573","0.000927536643295","Llano de la Cruz","PA070502","Parita","PA0705","Herrera","PA07","-80.6308517455","7.94443784862"
246,"0.239997876464","0.00207162014212","Los Castillos","PA070503","Parita","PA0705","Herrera","PA07","-80.6173286435","7.97170968392"
247,"0.478504605869","0.00590575770649","París","PA070504","Parita","PA0705","Herrera","PA07","-80.5530662535","8.05608220862"
248,"0.559010099198","0.00980157850574","Parita","PA070505","Parita","PA0705","Herrera","PA07","-80.5102231142","8.01077185825"
249,"0.220255105804","0.00235949567325","Portobelillo","PA070506","Parita","PA0705","Herrera","PA07","-80.5846633433","7.99562474208"
250,"0.35262207215","0.00313210377958","Potuga","PA070507","Parita","PA0705","Herrera","PA07","-80.6672000885","8.04979355587"
251,"0.33075451131","0.00323633563082","El Barrero","PA070601","Pesé","PA0706","Herrera","PA07","-80.5265522002","7.92019118884"
252,"0.304808787048","0.00378419184839","El Ciruelo","PA070602","Pesé","PA0706","Herrera","PA07","-80.7016469655","7.87685302217"
253,"0.22052234597","0.00213151589625","El Pájaro","PA070603","Pesé","PA0706","Herrera","PA07","-80.5828257409","7.93547216144"
254,"0.251299751969","0.00257428858578","El Pedregoso","PA070604","Pesé","PA0706","Herrera","PA07","-80.6434432269","7.91101843356"
255,"0.374945273702","0.00510264717907","Las Cabras","PA070605","Pesé","PA0706","Herrera","PA07","-80.5683126016","7.86375182005"
256,"0.104467878043","0.000500172266776","Pesé","PA070606","Pesé","PA0706","Herrera","PA07","-80.6161487778","7.89705645465"
257,"0.277999395935","0.0025897858768","Rincón Hondo","PA070607","Pesé","PA0706","Herrera","PA07","-80.6180298368","7.8204129471"
258,"0.380328292821","0.00514452160126","Sabanagrande","PA070608","Pesé","PA0706","Herrera","PA07","-80.6619635743","7.84881699117"
259,"0.254868403183","0.0018496437735","Chupampa","PA070701","Santa María","PA0707","Herrera","PA07","-80.7484168513","8.06773108931"
260,"0.196060477461","0.00186025787148","El Limón","PA070702","Santa María","PA0707","Herrera","PA07","-80.7210077591","8.04644479925"
261,"0.265919740442","0.00303628030773","El Rincón","PA070703","Santa María","PA0707","Herrera","PA07","-80.5921218998","8.10075771"
262,"0.29598936425","0.00344213265801","Los Canelos","PA070704","Santa María","PA0707","Herrera","PA07","-80.693100445","8.09401528475"
263,"0.228840010342","0.00161064395812","Santa María","PA070705","Santa María","PA0707","Herrera","PA07","-80.6427870461","8.09024510674"
264,"2.44423306809","0.0517426284246","Ailigandí","PA080101","Kuna Yala","PA0801","Kuna Yala","PA08","-78.176605225","9.24240163956"
265,"5.06609248737","0.0924313435214","Narganá","PA080102","Kuna Yala","PA0801","Kuna Yala","PA08","-79.0555801392","9.36932956645"
266,"0.617014168234","0.0102926850818","Puerto Obaldía","PA080103","Kuna Yala","PA0801","Kuna Yala","PA08","-77.4466614349","8.61301412667"
267,"3.32797600696","0.0516038502013","Tubualá","PA080104","Kuna Yala","PA0801","Kuna Yala","PA08","-77.8354816432","8.98945625627"
268,"0.316459902823","0.00284815030902","El Espinal","PA090101","Guararé","PA0901","Los Santos","PA09","-80.297864914","7.852650041"
269,"0.208073343723","0.00203677745438","El Hato","PA090102","Guararé","PA0901","Los Santos","PA09","-80.3777927709","7.77048199621"
270,"0.211828322895","0.00248124271091","El Macano","PA090103","Guararé","PA0901","Los Santos","PA09","-80.408093214","7.67329169732"
271,"0.129962281503","0.000699625407576","Guararé Arriba","PA090104","Guararé","PA0901","Los Santos","PA09","-80.349518319","7.79350909727"
272,"0.169405563404","0.00128749982083","Guararé","PA090105","Guararé","PA0901","Los Santos","PA09","-80.2768180626","7.81189825352"
273,"0.171957091114","0.00119858303617","La Enea","PA090106","Guararé","PA0901","Los Santos","PA09","-80.2664965869","7.83750780303"
274,"0.174100001305","0.00143615011559","La Pasera","PA090107","Guararé","PA0901","Los Santos","PA09","-80.307180452","7.80095430875"
275,"0.236458790945","0.00240919834651","Las Trancas","PA090108","Guararé","PA0901","Los Santos","PA09","-80.3830117902","7.72640697265"
276,"0.228057944604","0.00180279073153","Llano Abajo","PA090109","Guararé","PA0901","Los Santos","PA09","-80.4139689969","7.7570731314"
277,"0.172957625214","0.00147492630789","Perales","PA090110","Guararé","PA0901","Los Santos","PA09","-80.3317861647","7.76919082829"
278,"0.364894241902","0.00496296472153","Bajo Corral","PA090201","Las Tablas","PA0902","Los Santos","PA09","-80.2582265603","7.58447253788"
279,"0.543576133094","0.00904378824435","Bayano","PA090202","Las Tablas","PA0902","Los Santos","PA09","-80.4216691211","7.58717782422"
280,"0.200456626171","0.00144305819753","El Carate","PA090203","Las Tablas","PA0902","Los Santos","PA09","-80.3043912895","7.72522343881"
281,"0.106163906193","0.000560832660278","El Cocal","PA090204","Las Tablas","PA0902","Los Santos","PA09","-80.2745722287","7.73603533761"
282,"0.238373947332","0.00214930728077","El Manantial","PA090205","Las Tablas","PA0902","Los Santos","PA09","-80.2212442708","7.78369732237"
283,"0.255210754741","0.00269400576754","El Muñoz","PA090206","Las Tablas","PA0902","Los Santos","PA09","-80.320877075","7.65927172968"
284,"0.115140174025","0.000585885745488","El Pedregoso","PA090207","Las Tablas","PA0902","Los Santos","PA09","-80.32226181","7.69928598324"
285,"0.0945757675936","0.00033377822878","La Laja","PA090208","Las Tablas","PA0902","Los Santos","PA09","-80.2543515082","7.72721756191"
286,"0.272015678994","0.00307956111516","La Miel","PA090209","Las Tablas","PA0902","Los Santos","PA09","-80.328742981","7.56895216571"
287,"0.133946883669","0.000822548072052","La Palma","PA090210","Las Tablas","PA0902","Los Santos","PA09","-80.1919313444","7.70041761088"
288,"0.0837941419856","0.000304994829566","La Tiza","PA090211","Las Tablas","PA0902","Los Santos","PA09","-80.283643723","7.74988156908"
289,"0.127171207983","0.000884345168933","Las Palmitas","PA090212","Las Tablas","PA0902","Los Santos","PA09","-80.2983159465","7.76279865343"
290,"0.185148163218","0.00139242597015","Las Tablas Abajo","PA090213","Las Tablas","PA0902","Los Santos","PA09","-80.2437418554","7.80367555563"
291,"0.160301732209","0.000819065159936","Las Tablas","PA090214","Las Tablas","PA0902","Los Santos","PA09","-80.278385162","7.77719210638"
292,"0.546382794377","0.00749559595784","Nuario","PA090215","Las Tablas","PA0902","Los Santos","PA09","-80.3431777955","7.51036775088"
293,"0.143006673721","0.000812445253965","Palmira","PA090216","Las Tablas","PA0902","Los Santos","PA09","-80.3489130541","7.6765644755"
294,"0.107872181152","0.000612720755247","Peña Blanca","PA090217","Las Tablas","PA0902","Los Santos","PA09","-80.2721753466","7.71156758733"
295,"0.305881083833","0.00267571647233","Río Hondo","PA090218","Las Tablas","PA0902","Los Santos","PA09","-80.3351955417","7.71586480238"
296,"0.363679921263","0.00492849800688","San José","PA090219","Las Tablas","PA0902","Los Santos","PA09","-80.2381463657","7.67702715905"
297,"0.137330362422","0.000863128841868","San Miguel","PA090220","Las Tablas","PA0902","Los Santos","PA09","-80.2743645391","7.64386307856"
298,"0.42043117986","0.00389714102949","Santo Domingo","PA090221","Las Tablas","PA0902","Los Santos","PA09","-80.2112231952","7.74347183263"
299,"0.089903560744","0.000353855797748","Sesteadero","PA090222","Las Tablas","PA0902","Los Santos","PA09","-80.2528178563","7.74213620404"
300,"0.26630804632","0.00329462033785","Valle Rico","PA090223","Las Tablas","PA0902","Los Santos","PA09","-80.3599131406","7.60344370943"
301,"0.301632989763","0.00316415030614","Vallerriquito","PA090224","Las Tablas","PA0902","Los Santos","PA09","-80.3052283969","7.62392280873"
302,"0.140472218529","0.000861435907296","Agua Buena","PA090301","Los Santos","PA0903","Los Santos","PA09","-80.3953191411","7.81229900196"
303,"0.291021063226","0.00271405703569","El Guásimo","PA090302","Los Santos","PA0903","Los Santos","PA09","-80.5265312195","7.79527145191"
304,"0.206855742199","0.00182192103587","La Colorada","PA090303","Los Santos","PA0903","Los Santos","PA09","-80.5617674483","7.81183036316"
305,"0.252834308628","0.00276455973766","La Espigadilla","PA090304","Los Santos","PA0903","Los Santos","PA09","-80.387981415","7.88216797749"
306,"0.52616191951","0.00661841958553","La Villa de Los Santos","PA090305","Los Santos","PA0903","Los Santos","PA09","-80.4504144221","7.88895243402"
307,"0.343592934292","0.00390286367882","Las Cruces","PA090306","Los Santos","PA0903","Los Santos","PA09","-80.4262046817","7.80512330474"
308,"0.207115717009","0.00190053607531","Las Guabas","PA090307","Los Santos","PA0903","Los Santos","PA09","-80.4958599815","7.80467622887"
309,"0.131946888391","0.000949442480335","Llano Largo","PA090308","Los Santos","PA0903","Los Santos","PA09","-80.4185887356","7.90384762944"
310,"0.195385324713","0.0016759024938","Los Angeles","PA090309","Los Santos","PA0903","Los Santos","PA09","-80.3395766331","7.88432187788"
311,"0.250047169893","0.00247421255726","Los Olivos","PA090310","Los Santos","PA0903","Los Santos","PA09","-80.4966643676","7.89785334114"
312,"0.245239457517","0.00285317716121","Sabanagrande","PA090311","Los Santos","PA0903","Los Santos","PA09","-80.3580278131","7.83494165247"
313,"0.441985884479","0.00511230372755","Santa Ana","PA090312","Los Santos","PA0903","Los Santos","PA09","-80.3601500494","7.94482405111"
314,"0.159639990584","0.00110240123198","Tres Quebradas","PA090313","Los Santos","PA0903","Los Santos","PA09","-80.4037884243","7.84282208113"
315,"0.28018276529","0.00241057329971","Villa Lourdes","PA090314","Los Santos","PA0903","Los Santos","PA09","-80.4600334167","7.79263470265"
316,"0.216874910042","0.00241755099438","Bahía Honda","PA090401","Macaracas","PA0904","Los Santos","PA09","-80.4472868143","7.70198006702"
317,"0.446675169281","0.00788627203237","Bajos de Güera","PA090402","Macaracas","PA0904","Los Santos","PA09","-80.6350601523","7.54472115057"
318,"0.198625331525","0.00145462650771","Chupá","PA090403","Macaracas","PA0904","Los Santos","PA09","-80.5731682255","7.76250403956"
319,"0.245228980149","0.00222331569654","Corozal","PA090404","Macaracas","PA0904","Los Santos","PA09","-80.4773251383","7.73259940161"
320,"0.239909406136","0.00243712320106","El Cedro","PA090405","Macaracas","PA0904","Los Santos","PA09","-80.5329402508","7.75665148238"
321,"0.251920522146","0.00227232267208","Espino Amarillo","PA090406","Macaracas","PA0904","Los Santos","PA09","-80.484106064","7.67690792686"
322,"0.302495942786","0.00419299209205","La Mesa","PA090407","Macaracas","PA0904","Los Santos","PA09","-80.6289017344","7.61213896477"
323,"0.381813002568","0.00384033916377","Las Palmas","PA090408","Macaracas","PA0904","Los Santos","PA09","-80.5071891244","7.65796249654"
324,"0.419897199788","0.00887040394109","Llano de Piedra","PA090409","Macaracas","PA0904","Los Santos","PA09","-80.5570199907","7.61293237004"
325,"0.386796605548","0.00307628671638","Macaracas","PA090410","Macaracas","PA0904","Los Santos","PA09","-80.5092029575","7.72457665235"
326,"0.495724030034","0.00548151188404","Mogollón","PA090411","Macaracas","PA0904","Los Santos","PA09","-80.4942970275","7.5756275102"
327,"0.526817538431","0.00725501942282","Los Asientos","PA090501","Pedasí","PA0905","Los Santos","PA09","-80.120136536","7.49548797717"
328,"0.416669141008","0.00378383209452","Mariabé","PA090502","Pedasí","PA0905","Los Santos","PA09","-80.0572869717","7.58130562587"
329,"0.637503327802","0.00848918227508","Oria Arriba","PA090503","Pedasí","PA0905","Los Santos","PA09","-80.1913375855","7.48915309997"
330,"0.531201695696","0.00904873861265","Pedasí","PA090504","Pedasí","PA0905","Los Santos","PA09","-80.0476037749","7.49730279331"
331,"0.216420345748","0.00191324762358","Purio","PA090505","Pedasí","PA0905","Los Santos","PA09","-80.077152252","7.6028456316"
332,"0.465692604405","0.00445316374892","El Cañafístulo","PA090601","Pocrí","PA0906","Los Santos","PA09","-80.2213401797","7.59786295005"
333,"0.307986787038","0.00415866256455","Lajamina","PA090602","Pocrí","PA0906","Los Santos","PA09","-80.1372487676","7.57953865182"
334,"0.385981343948","0.00539065029155","Paraíso","PA090603","Pocrí","PA0906","Los Santos","PA09","-80.1525459882","7.69783012779"
335,"0.373188404761","0.00386147083694","Paritilla","PA090604","Pocrí","PA0906","Los Santos","PA09","-80.1882610317","7.59881783528"
336,"0.337299866818","0.00462715186576","Pocrí","PA090605","Pocrí","PA0906","Los Santos","PA09","-80.1118424069","7.64613216146"
337,"0.584969577841","0.0103189344641","Altos de Güera","PA090701","Tonosí","PA0907","Los Santos","PA09","-80.6164917885","7.49974783697"
338,"0.78579867048","0.0100936815815","Cañas","PA090702","Tonosí","PA0907","Los Santos","PA09","-80.2937852745","7.45624563216"
339,"0.697569326567","0.0135791007171","Cambutal","PA090703","Tonosí","PA0907","Los Santos","PA09","-80.5680080264","7.28471401183"
340,"0.454581312223","0.00943476301598","El Bebedero","PA090704","Tonosí","PA0907","Los Santos","PA09","-80.4994147807","7.41314452574"
341,"0.484564699667","0.00781777567677","El Cacao","PA090705","Tonosí","PA0907","Los Santos","PA09","-80.4036961875","7.44649731399"
342,"0.518508096637","0.011411746614","El Cortezo","PA090706","Tonosí","PA0907","Los Santos","PA09","-80.6643611482","7.41821080241"
343,"0.459545737925","0.00858290022299","Flores","PA090707","Tonosí","PA0907","Los Santos","PA09","-80.437628968","7.50503049791"
344,"0.773934357352","0.0168239319477","Guánico","PA090708","Tonosí","PA0907","Los Santos","PA09","-80.51417923","7.34150878958"
345,"0.44053121088","0.0066470263804","La Tronosa","PA090709","Tonosí","PA0907","Los Santos","PA09","-80.576643144","7.438813645"
346,"0.461066169012","0.0071489572709","Tonosí","PA090710","Tonosí","PA0907","Los Santos","PA09","-80.4007261924","7.37330300289"
347,"0.518201577436","0.0108853461147","Boca De Balsa","PA100101","Besiko","PA1001","Ngöbe Buglé","PA10","-82.0221516392","8.58631176167"
348,"0.336339180949","0.00402520706432","Camarón Arriba","PA100102","Besiko","PA1001","Ngöbe Buglé","PA10","-81.9902055613","8.39429199612"
349,"0.414129583851","0.00891089476017","Cerro Banco","PA100103","Besiko","PA1001","Ngöbe Buglé","PA10","-82.0081852162","8.46564791275"
350,"0.332571804238","0.00424941209749","Cerro De Patena","PA100104","Besiko","PA1001","Ngöbe Buglé","PA10","-81.9260051329","8.44124853373"
351,"0.867167218891","0.0110855773838","Emplanada de Chorcha","PA100105","Besiko","PA1001","Ngöbe Buglé","PA10","-82.1287870157","8.66602542548"
352,"0.229658238008","0.00231375403451","Nämnoni","PA100106","Besiko","PA1001","Ngöbe Buglé","PA10","-81.9629496169","8.36996365059"
353,"0.551494528603","0.0123447128952","Niba","PA100107","Besiko","PA1001","Ngöbe Buglé","PA10","-81.9446232602","8.5648936915"
354,"0.486668648987","0.0100108216044","Soloy","PA100108","Besiko","PA1001","Ngöbe Buglé","PA10","-82.0947421252","8.54070642489"
355,"0.554326878098","0.0119878647874","Cascabel","PA100201","Mironó","PA1002","Ngöbe Buglé","PA10","-81.8681050019","8.56137320021"
356,"0.225982405521","0.00165495773791","Hato Corotú","PA100202","Mironó","PA1002","Ngöbe Buglé","PA10","-81.9473871972","8.34631287685"
357,"0.324815898636","0.00572980379721","Hato Culantro","PA100203","Mironó","PA1002","Ngöbe Buglé","PA10","-81.8574506788","8.45255418707"
358,"0.253214079634","0.00247530270858","Hato Jobo","PA100204","Mironó","PA1002","Ngöbe Buglé","PA10","-81.8899434222","8.39735971345"
359,"0.127802768075","0.000985555989033","Hato Julí","PA100205","Mironó","PA1002","Ngöbe Buglé","PA10","-81.84328769","8.34744942556"
360,"0.278129615985","0.00431779608274","Hato Pilón","PA100206","Mironó","PA1002","Ngöbe Buglé","PA10","-81.8248127493","8.38626456675"
361,"0.167698242067","0.00108229142454","Quebrada de Loro","PA100207","Mironó","PA1002","Ngöbe Buglé","PA10","-81.9156874229","8.35109639074"
362,"0.205634072105","0.00230278878897","Salto Dupí","PA100208","Mironó","PA1002","Ngöbe Buglé","PA10","-81.880655287","8.35289863659"
363,"0.297890114744","0.00229780459431","Alto Caballero","PA100301","Müna","PA1003","Ngöbe Buglé","PA10","-81.6786056798","8.31438955931"
364,"0.386505496465","0.000969645331338","Bakama","PA100302","Müna","PA1003","Ngöbe Buglé","PA10","-81.5721454617","8.23800084318"
365,"0.319724665762","0.00232968984038","Cerro Caña","PA100303","Müna","PA1003","Ngöbe Buglé","PA10","-81.6395568845","8.3247662296"
366,"0.245330033783","0.00257402980808","Cerro Puerco","PA100304","Müna","PA1003","Ngöbe Buglé","PA10","-81.7437246764","8.32904522881"
367,"0.408700004645","0.0064858827346","Chichica","PA100305","Müna","PA1003","Ngöbe Buglé","PA10","-81.6631210864","8.38267723856"
368,"0.611623823716","0.0137070477834","Krüa","PA100306","Müna","PA1003","Ngöbe Buglé","PA10","-81.5505840342","8.56217728347"
369,"0.298145729662","0.00309399119915","Maraca","PA100307","Müna","PA1003","Ngöbe Buglé","PA10","-81.7220077515","8.36743569531"
370,"0.535365725202","0.003265272332","Nibra","PA100308","Müna","PA1003","Ngöbe Buglé","PA10","-81.5349845887","8.29708419458"
371,"0.539340320102","0.0105791921993","Peña Blanca","PA100309","Müna","PA1003","Ngöbe Buglé","PA10","-81.680946376","8.47553350293"
372,"0.43759651937","0.00690093032539","Roka","PA100310","Müna","PA1003","Ngöbe Buglé","PA10","-81.61324195","8.50541794956"
373,"0.383708452848","0.00718479633996","Sitio Prado","PA100311","Müna","PA1003","Ngöbe Buglé","PA10","-81.5745391346","8.41741057185"
374,"0.244952124721","0.0015282468948","Umani","PA100312","Müna","PA1003","Ngöbe Buglé","PA10","-81.7199000319","8.29927126471"
375,"0.245947562328","0.00268416994781","Cerro Iglesias","PA100401","Nole Duima","PA1004","Ngöbe Buglé","PA10","-81.7934052922","8.30240258469"
376,"0.21965284892","0.00282880977968","Hato Chamí","PA100402","Nole Duima","PA1004","Ngöbe Buglé","PA10","-81.7690799289","8.40853850755"
377,"0.455065706291","0.00771785483581","Jädeberi","PA100403","Nole Duima","PA1004","Ngöbe Buglé","PA10","-81.7874518611","8.49093729471"
378,"0.163571336361","0.00108221639222","Lajero","PA100404","Nole Duima","PA1004","Ngöbe Buglé","PA10","-81.7614321113","8.28390548412"
379,"0.276249172816","0.00271016825007","Susama","PA100405","Nole Duima","PA1004","Ngöbe Buglé","PA10","-81.7861444522","8.34848947516"
380,"0.633166609008","0.0127404800002","Agua De Salud","PA100501","Ñürüm","PA1005","Ngöbe Buglé","PA10","-81.4371250549","8.51031603486"
381,"0.247506111103","0.00267270178007","Alto de Jesús","PA100502","Ñürüm","PA1005","Ngöbe Buglé","PA10","-81.4707791643","8.27565358572"
382,"0.349207842494","0.00569694359909","Buenos Aires","PA100503","Ñürüm","PA1005","Ngöbe Buglé","PA10","-81.5050465997","8.46828624475"
383,"0.255105844165","0.00286173859719","Cerro Pelado","PA100504","Ñürüm","PA1005","Ngöbe Buglé","PA10","-81.516559601","8.17271704994"
384,"0.394064625111","0.00395151130135","El Bale","PA100505","Ñürüm","PA1005","Ngöbe Buglé","PA10","-81.3725312125","8.36221428281"
385,"0.729244797983","0.00708111733458","El Paredón","PA100506","Ñürüm","PA1005","Ngöbe Buglé","PA10","-81.2324202032","8.49441504027"
386,"0.1445112245","0.000466759432486","El Piro","PA100507","Ñürüm","PA1005","Ngöbe Buglé","PA10","-81.513940811","8.23923093096"
387,"0.600797803287","0.00684569212455","Güibale","PA100508","Ñürüm","PA1005","Ngöbe Buglé","PA10","-81.3612895828","8.52989790733"
388,"0.392544837161","0.00603355482546","Guayabito","PA100509","Ñürüm","PA1005","Ngöbe Buglé","PA10","-81.476736924","8.58032057823"
389,"1.05762649587","0.026853331419","Büri","PA100601","Kankintú","PA1006","Ngöbe Buglé","PA10","-82.2323300742","8.84381869759"
390,"0.9408809605","0.0171409935133","Bisira","PA100602","Kankintú","PA1006","Ngöbe Buglé","PA10","-81.8491287235","8.92390900119"
391,"1.28583909604","0.0601684210288","Guariviara","PA100603","Kankintú","PA1006","Ngöbe Buglé","PA10","-82.0121236294","8.77952392484"
392,"0.851597967156","0.0332204503077","Guoroní","PA100604","Kankintú","PA1006","Ngöbe Buglé","PA10","-81.733932235","8.697757245"
393,"0.726176102248","0.017183399737","Kankintú","PA100605","Kankintú","PA1006","Ngöbe Buglé","PA10","-81.8484621843","8.80988734133"
394,"0.42864592974","0.00761857423017","Mününi","PA100606","Kankintú","PA1006","Ngöbe Buglé","PA10","-81.7068401072","8.56311857792"
395,"0.533199092374","0.0130747468531","Piedra Roja","PA100607","Kankintú","PA1006","Ngöbe Buglé","PA10","-81.7896374889","8.59688606542"
396,"1.03778097028","0.0189983356181","Tuwai","PA100608","Kankintú","PA1006","Ngöbe Buglé","PA10","-82.3865451815","8.99971652019"
397,"0.901271189525","0.00753153032187","Bahía Azul","PA100701","Kusapín","PA1007","Ngöbe Buglé","PA10","-81.801799774","9.03271497669"
